Rk,Team,Date,eFG%,,Opp,Result,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA
1578,SAS,2020-02-03,.484,@,LAC,L 105-108,104.6,.168,.389,.515,.484,.137,107.5,.286,.321,.571,.530,.226
1579,PHO,2020-01-05,.484,,MEM,L 114-121,111.3,.274,.274,.536,.484,.232,118.2,.205,.506,.669,.651,.157
1580,NOP,2020-07-30,.484,,UTA,L 104-106,102.4,.191,.330,.510,.484,.138,104.3,.333,.405,.550,.488,.286
1581,NOP,2019-11-02,.484,@,OKC,L 104-115,102.7,.234,.340,.502,.484,.138,113.6,.256,.411,.574,.539,.200
1582,ATL,2020-01-18,.484,,DET,L 103-136,100.8,.161,.366,.517,.484,.140,133.1,.291,.372,.701,.680,.221
1583,BOS,2019-11-07,.484,@,CHO,W 108-87,104.8,.247,.355,.524,.484,.194,84.4,.244,.360,.457,.419,.174
1584,BOS,2020-03-08,.484,,OKC,L 104-105,102.7,.207,.402,.518,.484,.163,103.7,.430,.316,.559,.506,.316
1585,SAS,2020-02-26,.484,,DAL,L 103-109,99.3,.207,.359,.513,.484,.152,105.1,.349,.523,.549,.517,.233
1586,MEM,2020-02-21,.484,@,LAL,L 105-117,101.1,.337,.163,.497,.484,.174,112.7,.465,.337,.565,.529,.302
1587,TOR,2020-01-20,.484,@,ATL,W 122-117,111.1,.467,.457,.550,.484,.359,106.5,.398,.398,.600,.566,.277
1588,ORL,2020-01-13,.484,@,SAC,W 114-112,115.3,.326,.315,.542,.484,.272,113.2,.126,.356,.610,.586,.115
1589,MEM,2020-08-09,.484,@,TOR,L 99-108,94.1,.176,.462,.505,.484,.121,102.7,.465,.549,.631,.585,.352
1590,MIN,2020-01-13,.484,,OKC,L 104-117,105.4,.231,.385,.519,.484,.176,118.5,.317,.366,.626,.573,.280
1591,NOP,2019-12-09,.484,,DET,L 103-105,101.9,.242,.418,.512,.484,.165,103.9,.318,.412,.542,.488,.259
1592,MIN,2019-11-23,.484,,PHO,L 98-100,97.0,.187,.462,.498,.484,.110,99.0,.271,.365,.465,.396,.250
1593,ATL,2019-11-14,.484,@,PHO,L 112-128,101.9,.330,.341,.537,.484,.264,116.5,.447,.459,.629,.571,.365
1594,PHI,2019-11-13,.484,@,ORL,L 97-112,94.7,.143,.330,.501,.484,.099,109.3,.395,.372,.555,.500,.302
1595,BRK,2020-08-02,.483,,WAS,W 118-110,117.7,.411,.367,.555,.483,.344,109.8,.307,.352,.551,.506,.239
1596,BRK,2020-03-10,.483,@,LAL,W 104-102,109.5,.256,.444,.519,.483,.189,107.4,.138,.460,.553,.546,.080
1597,WAS,2020-01-03,.483,,POR,L 103-122,108.9,.278,.367,.510,.483,.178,129.0,.375,.284,.595,.545,.295
1598,WAS,2019-12-10,.483,@,CHO,L 107-114,111.5,.278,.389,.530,.483,.222,118.8,.329,.482,.586,.541,.259
1599,ATL,2019-11-29,.483,@,IND,L 104-105 (OT),96.4,.200,.356,.531,.483,.189,97.3,.304,.283,.503,.457,.228
1600,DAL,2020-08-13,.483,@,PHO,L 102-128,107.2,.213,.292,.524,.483,.180,134.5,.236,.382,.651,.629,.180
1601,HOU,2020-08-11,.483,@,SAS,L 105-123,94.0,.236,.539,.534,.483,.213,110.1,.215,.344,.604,.565,.194
1602,TOR,2020-08-07,.483,,BOS,L 100-122,95.3,.191,.427,.518,.483,.157,116.2,.167,.479,.592,.573,.125
1603,DEN,2020-08-01,.483,,MIA,L 105-125,106.4,.270,.393,.527,.483,.213,126.7,.514,.403,.708,.646,.444
1604,MIL,2020-03-06,.483,@,LAL,L 103-113,92.7,.258,.483,.520,.483,.191,101.7,.418,.352,.525,.451,.341
1605,DET,2020-01-20,.483,@,WAS,L 100-106,99.0,.225,.360,.511,.483,.157,104.9,.195,.293,.595,.567,.159
1606,PHI,2019-12-10,.483,,DEN,W 97-92,100.9,.180,.404,.505,.483,.124,95.7,.141,.318,.510,.476,.129
1607,MEM,2019-12-02,.483,,IND,L 104-117,105.7,.213,.427,.534,.483,.202,118.9,.170,.432,.618,.591,.148
1608,BOS,2019-11-18,.483,@,PHO,W 99-85,100.4,.191,.461,.513,.483,.146,86.2,.146,.439,.487,.463,.110
1609,HOU,2019-11-15,.483,,IND,W 111-102,113.9,.326,.517,.545,.483,.281,104.6,.317,.402,.546,.500,.244
1610,DEN,2020-01-19,.483,,IND,L 107-115,112.5,.364,.261,.524,.483,.250,121.0,.221,.337,.609,.576,.186
1611,NOP,2019-12-13,.483,@,PHI,L 109-116,110.3,.398,.273,.527,.483,.273,117.4,.391,.230,.569,.534,.264
1612,CHO,2019-11-27,.483,,DET,W 102-101,114.3,.227,.341,.527,.483,.193,113.1,.170,.364,.534,.523,.102
1613,DEN,2019-11-22,.483,,BOS,W 96-92,99.6,.148,.318,.512,.483,.125,95.5,.284,.333,.505,.451,.235
1614,PHI,2019-10-28,.483,@,ATL,W 105-103,98.0,.284,.466,.530,.483,.227,96.1,.381,.321,.525,.482,.262
1615,PHO,2020-01-14,.483,@,ATL,L 110-123,109.5,.368,.230,.544,.483,.299,122.4,.215,.333,.604,.570,.183
1616,CLE,2019-12-31,.483,@,TOR,L 97-117,101.3,.184,.437,.516,.483,.149,122.2,.298,.464,.616,.577,.238
1617,ORL,2019-12-28,.483,@,MIL,L 100-111,100.1,.218,.402,.524,.483,.184,111.1,.214,.440,.604,.589,.143
1618,DET,2019-12-18,.483,,TOR,L 99-112,99.7,.253,.402,.512,.483,.172,112.8,.264,.385,.551,.500,.231
1619,CLE,2019-11-23,.483,,POR,W 110-104,111.0,.368,.356,.544,.483,.299,105.0,.184,.460,.553,.529,.138
1620,ORL,2019-11-15,.483,,SAS,W 111-109,117.2,.391,.333,.544,.483,.310,115.1,.112,.292,.584,.579,.067
1621,MIA,2020-03-06,.483,@,NOP,L 104-110,101.6,.360,.384,.522,.483,.244,107.5,.308,.418,.532,.495,.220
1622,ATL,2020-02-07,.483,@,BOS,L 107-112,110.5,.302,.453,.549,.483,.279,115.6,.314,.430,.572,.523,.256
1623,CHO,2019-12-29,.483,@,MEM,L 104-117,104.7,.372,.360,.520,.483,.244,117.8,.183,.376,.582,.538,.183
1624,ORL,2019-10-23,.483,,CLE,W 94-85,95.2,.221,.349,.498,.483,.128,86.1,.170,.386,.449,.426,.114
1625,CHI,2019-11-03,.482,@,IND,L 95-108,92.0,.298,.345,.500,.482,.167,104.6,.318,.306,.557,.518,.235
1626,ATL,2019-10-28,.482,,PHI,L 103-105,96.1,.381,.321,.525,.482,.262,98.0,.284,.466,.530,.483,.227
1627,PHO,2020-02-29,.482,,GSW,L 99-115,100.4,.277,.349,.532,.482,.229,116.6,.368,.345,.569,.523,.276
1628,CHO,2020-02-01,.482,@,SAS,L 90-114,92.4,.145,.434,.510,.482,.120,117.1,.241,.322,.592,.575,.161
1629,CLE,2019-12-06,.482,,ORL,L 87-93,92.9,.120,.410,.498,.482,.084,99.3,.280,.317,.505,.445,.244
1630,CHI,2020-01-17,.481,@,PHI,L 89-100,97.2,.185,.432,.508,.481,.136,109.2,.134,.354,.576,.543,.134
1631,CHO,2020-01-15,.481,@,DEN,L 86-100,92.0,.173,.432,.493,.481,.099,107.0,.316,.354,.556,.538,.190
1632,ORL,2020-01-06,.481,,BRK,W 101-89,100.2,.383,.321,.534,.481,.284,88.3,.198,.490,.426,.385,.156
1633,MIA,2020-01-02,.481,,TOR,W 84-76,94.4,.136,.457,.489,.481,.074,85.4,.191,.472,.394,.348,.157
1634,GSW,2020-02-27,.481,,LAL,L 86-116,82.1,.125,.400,.509,.481,.113,110.7,.307,.273,.581,.557,.205
1635,HOU,2019-11-03,.481,@,MIA,L 100-129,92.6,.392,.608,.540,.481,.304,119.5,.247,.461,.654,.629,.191
1636,GSW,2019-12-11,.481,,NYK,L 122-124 (OT),112.4,.288,.356,.520,.481,.212,114.2,.378,.322,.591,.544,.289
1637,LAC,2020-01-04,.480,,MEM,L 114-140,107.4,.218,.297,.515,.480,.168,131.9,.292,.406,.646,.604,.250
1638,CHO,2020-01-30,.480,@,WAS,L 107-121,113.6,.192,.303,.498,.480,.121,128.5,.314,.430,.618,.558,.291
1639,BRK,2019-12-30,.480,@,MIN,L 115-122 (OT),97.6,.273,.414,.519,.480,.202,103.5,.279,.423,.522,.486,.202
1640,GSW,2020-03-05,.480,,TOR,L 113-121,107.8,.255,.531,.518,.480,.194,115.5,.369,.488,.620,.554,.333
1641,ATL,2020-02-22,.480,,DAL,W 111-107,108.0,.265,.378,.507,.480,.173,104.1,.213,.494,.550,.528,.146
1642,SAC,2020-01-22,.480,@,DET,L 106-127,101.4,.235,.357,.490,.480,.122,121.4,.603,.397,.688,.616,.507
1643,NYK,2020-01-08,.479,@,UTA,L 104-128,111.1,.113,.258,.511,.479,.113,136.7,.256,.478,.639,.633,.156
1644,LAC,2019-11-26,.479,@,DAL,W 114-99,110.0,.309,.340,.517,.479,.216,95.5,.443,.481,.524,.449,.354
1645,HOU,2020-01-15,.479,,POR,L 107-117,104.9,.240,.510,.504,.479,.156,114.7,.305,.379,.543,.489,.253
1646,PHI,2019-11-29,.479,@,NYK,W 101-95,106.1,.556,.361,.564,.479,.444,99.8,.423,.256,.513,.487,.244
1647,MIL,2020-01-06,.479,@,SAS,L 104-126,108.4,.147,.474,.514,.479,.137,131.4,.216,.398,.654,.619,.193
1648,MIN,2020-01-18,.479,,TOR,L 112-122,106.3,.287,.532,.529,.479,.234,115.7,.187,.385,.619,.588,.165
1649,DET,2019-12-04,.478,,MIL,L 103-127,100.0,.237,.387,.502,.478,.151,123.3,.300,.389,.623,.567,.278
1650,SAC,2020-02-28,.478,@,MEM,W 104-101,104.5,.231,.418,.519,.478,.187,101.5,.220,.330,.506,.473,.165
1651,MIL,2020-02-12,.478,@,IND,L 111-118,108.0,.275,.407,.544,.478,.264,114.8,.279,.314,.611,.576,.221
1652,NYK,2020-01-29,.478,,MEM,L 106-127,101.7,.319,.308,.511,.478,.209,121.9,.384,.326,.632,.576,.326
1653,CHO,2019-12-18,.478,@,CLE,L 98-100,107.4,.198,.407,.495,.478,.121,109.6,.230,.351,.614,.588,.176
1654,PHI,2019-12-02,.478,,UTA,W 103-94,99.7,.253,.286,.509,.478,.176,91.0,.247,.272,.523,.500,.160
1655,BOS,2019-11-15,.478,@,GSW,W 105-100,102.8,.253,.363,.519,.478,.198,97.9,.415,.341,.516,.445,.329
1656,WAS,2020-08-07,.478,@,NOP,L 107-118,105.5,.256,.300,.534,.478,.233,116.4,.295,.398,.593,.545,.250
1657,MEM,2020-02-03,.478,,DET,W 96-82,99.3,.133,.189,.504,.478,.111,84.9,.092,.265,.402,.388,.061
1658,PHI,2019-12-20,.478,,DAL,L 98-117,97.9,.200,.378,.500,.478,.133,116.8,.265,.398,.631,.602,.205
1659,UTA,2019-10-23,.478,,OKC,W 100-95,101.2,.222,.267,.506,.478,.156,96.2,.373,.325,.492,.446,.253
1660,PHI,2020-02-26,.478,@,CLE,L 94-108,101.8,.157,.427,.494,.478,.101,117.0,.218,.308,.632,.596,.192
1661,LAL,2020-01-20,.478,@,BOS,L 107-139,105.9,.326,.292,.526,.478,.247,137.6,.312,.366,.657,.645,.204
1662,OKC,2019-12-27,.478,@,CHO,W 104-102 (OT),99.9,.348,.348,.507,.478,.213,97.9,.178,.386,.468,.450,.109
1663,DAL,2019-11-11,.478,@,BOS,L 106-116,114.4,.315,.472,.523,.478,.236,125.2,.291,.407,.598,.564,.221
1664,LAC,2019-12-31,.477,@,SAC,W 105-87,115.9,.250,.409,.537,.477,.239,96.0,.238,.350,.492,.463,.163
1665,ORL,2019-12-27,.477,,PHI,W 98-97,96.8,.261,.341,.499,.477,.159,95.8,.241,.333,.504,.460,.195
1666,CHO,2019-11-09,.477,,NOP,L 110-115,103.8,.386,.398,.534,.477,.295,108.5,.400,.440,.652,.627,.280
1667,SAS,2020-01-12,.477,@,TOR,W 105-104,104.3,.345,.368,.524,.477,.253,103.3,.115,.500,.516,.495,.094
1668,DAL,2019-12-18,.477,,BOS,L 103-109,109.0,.287,.494,.526,.477,.230,115.3,.349,.442,.549,.477,.314
1669,DEN,2019-11-30,.477,@,SAC,L 97-100 (OT),95.4,.241,.368,.504,.477,.161,98.4,.219,.344,.475,.427,.188
1670,BOS,2019-12-18,.477,@,DAL,W 109-103,115.3,.349,.442,.549,.477,.314,109.0,.287,.494,.526,.477,.230
1671,SAC,2019-11-22,.477,@,BRK,L 97-116,97.8,.221,.302,.514,.477,.174,117.0,.383,.420,.613,.580,.272
1672,ATL,2019-11-17,.477,@,LAL,L 101-122,100.0,.291,.326,.521,.477,.221,120.8,.180,.393,.635,.612,.146
1673,DEN,2019-12-10,.476,@,PHI,L 92-97,95.7,.141,.318,.510,.476,.129,100.9,.180,.404,.505,.483,.124
1674,OKC,2019-12-08,.476,@,POR,W 108-96,115.0,.400,.376,.540,.476,.318,102.2,.180,.330,.445,.405,.150
1675,CHI,2019-10-28,.476,@,NYK,L 98-105,104.1,.247,.412,.520,.476,.200,111.5,.352,.319,.500,.467,.220
1676,PHI,2019-10-23,.476,,BOS,W 107-93,105.2,.424,.341,.531,.476,.306,91.4,.378,.289,.443,.406,.222
1677,SAC,2020-01-20,.476,@,MIA,L 113-118 (OT),105.6,.142,.481,.502,.476,.113,110.3,.265,.506,.637,.602,.217
1678,MIL,2020-08-10,.476,,TOR,L 106-114,101.9,.417,.512,.533,.476,.310,109.6,.268,.412,.526,.495,.186
1679,DAL,2019-11-14,.476,@,NYK,L 103-106,108.0,.369,.429,.527,.476,.274,111.2,.117,.319,.536,.516,.096
1680,DET,2020-01-25,.476,,BRK,L 111-121 (OT),108.3,.173,.337,.496,.476,.115,118.1,.266,.447,.576,.527,.234
1681,GSW,2019-12-18,.476,@,POR,L 112-122,110.5,.223,.369,.495,.476,.136,120.4,.289,.320,.558,.500,.258
1682,TOR,2019-10-22,.476,,NOP,W 130-122 (OT),115.2,.369,.388,.543,.476,.311,108.1,.196,.441,.551,.515,.167
1683,NYK,2020-03-08,.476,,DET,W 96-84,106.9,.305,.232,.516,.476,.220,93.6,.275,.475,.468,.431,.188
1684,BOS,2019-11-17,.476,@,SAC,L 99-100,105.2,.293,.366,.535,.476,.256,106.3,.135,.393,.530,.506,.112
1685,ORL,2020-08-09,.475,@,BOS,L 119-122 (OT),108.5,.255,.461,.525,.475,.216,111.3,.235,.392,.542,.500,.196
1686,OKC,2020-03-03,.475,,LAC,L 94-109,98.3,.321,.346,.508,.475,.210,114.0,.310,.429,.571,.518,.262
1687,DEN,2019-11-14,.475,,BRK,W 101-93,102.3,.099,.327,.479,.475,.050,94.2,.168,.400,.456,.421,.137
1688,SAC,2020-02-12,.475,@,DAL,L 111-130,109.8,.222,.394,.511,.475,.172,128.6,.247,.471,.690,.665,.200
1689,HOU,2019-11-01,.475,@,BRK,L 116-123,107.2,.273,.485,.523,.475,.222,113.7,.329,.376,.632,.606,.235
1690,PHO,2020-01-10,.475,,ORL,W 98-94,103.8,.329,.354,.542,.475,.291,99.6,.270,.371,.472,.421,.213
1691,BRK,2019-12-17,.474,@,NOP,W 108-101 (OT),100.7,.240,.406,.509,.474,.177,94.1,.224,.374,.430,.397,.150
1692,PHO,2019-12-07,.474,@,HOU,L 109-115,101.6,.292,.365,.503,.474,.188,107.2,.330,.440,.552,.511,.242
1693,POR,2019-11-18,.474,@,HOU,L 108-132,100.3,.240,.375,.509,.474,.177,122.6,.260,.450,.592,.555,.210
1694,WAS,2020-08-11,.474,,MIL,L 113-126,108.5,.316,.368,.522,.474,.242,120.9,.322,.437,.634,.609,.230
1695,POR,2020-08-04,.474,,HOU,W 110-102,109.1,.305,.326,.510,.474,.211,101.2,.276,.609,.523,.500,.172
1696,IND,2020-02-01,.474,,NYK,L 85-92,95.4,.276,.316,.499,.474,.171,103.2,.280,.317,.499,.457,.207
1697,DEN,2020-01-11,.474,,CLE,L 103-111,108.3,.189,.411,.500,.474,.137,116.7,.146,.416,.586,.562,.124
1698,WAS,2019-11-26,.474,@,DEN,L 104-117,95.5,.221,.421,.499,.474,.147,107.4,.256,.267,.584,.556,.189
1699,MIL,2020-01-01,.473,,MIN,W 106-104,98.6,.277,.383,.503,.473,.181,96.8,.308,.505,.503,.456,.231
1700,BOS,2020-01-03,.473,,ATL,W 109-106,104.6,.312,.269,.515,.473,.226,101.7,.161,.484,.532,.505,.129
1701,NYK,2019-11-01,.473,@,BOS,L 102-104,105.3,.226,.409,.499,.473,.151,107.4,.392,.459,.599,.520,.365
1702,MIN,2019-11-08,.473,,GSW,W 125-119 (OT),107.3,.261,.324,.505,.473,.180,102.1,.233,.340,.524,.466,.223
1703,GSW,2020-01-12,.473,@,MEM,L 102-122,94.9,.228,.370,.504,.473,.163,113.6,.250,.350,.550,.505,.210
1704,OKC,2020-01-07,.473,@,BRK,W 111-103 (OT),101.9,.315,.402,.530,.473,.261,94.5,.163,.378,.490,.464,.122
1705,SAS,2020-01-04,.473,@,MIL,L 118-127,115.9,.370,.348,.552,.473,.337,124.7,.379,.517,.625,.592,.276
1706,NYK,2020-03-06,.473,,OKC,L 103-126,106.6,.242,.264,.512,.473,.187,130.4,.260,.323,.589,.552,.208
1707,MEM,2020-02-28,.473,,SAC,L 101-104,101.5,.220,.330,.506,.473,.165,104.5,.231,.418,.519,.478,.187
1708,DEN,2020-02-05,.472,@,UTA,W 98-95,102.1,.200,.333,.500,.472,.144,98.9,.163,.453,.515,.500,.105
1709,CHI,2020-02-02,.472,@,TOR,L 102-129,106.4,.289,.533,.503,.472,.189,134.5,.274,.405,.685,.655,.226
1710,DAL,2019-12-22,.472,@,TOR,L 107-110,106.0,.300,.511,.525,.472,.244,108.9,.330,.362,.511,.447,.277
1711,MIN,2019-11-20,.472,,UTA,L 95-103,99.6,.236,.506,.484,.472,.124,108.0,.314,.384,.526,.488,.221
1712,NYK,2020-01-22,.472,,LAL,L 92-100,99.3,.148,.386,.491,.472,.102,107.9,.341,.329,.530,.494,.232
1713,CHI,2019-12-23,.472,@,ORL,L 95-103,98.2,.170,.420,.502,.472,.136,106.4,.284,.321,.565,.543,.185
1714,DAL,2019-11-16,.472,,TOR,W 110-102,109.7,.375,.443,.536,.472,.307,101.8,.169,.461,.533,.511,.124
1715,MIL,2019-12-16,.471,,DAL,L 116-120,110.5,.229,.390,.502,.471,.162,114.4,.307,.466,.601,.557,.250
1716,UTA,2019-10-25,.471,@,LAL,L 86-95,88.9,.300,.357,.543,.471,.286,98.3,.279,.302,.492,.442,.221
1717,BRK,2020-02-26,.471,@,WAS,L 106-110,104.1,.402,.414,.518,.471,.276,108.0,.167,.406,.534,.505,.135
1718,BRK,2020-02-10,.471,@,IND,W 106-105,112.0,.368,.425,.524,.471,.276,111.0,.120,.326,.542,.527,.087
1719,IND,2020-01-04,.471,@,ATL,L 111-116,113.0,.402,.310,.542,.471,.333,118.1,.293,.390,.627,.573,.268
1720,MIN,2019-12-20,.471,@,DEN,L 100-109,104.7,.310,.483,.506,.471,.207,114.1,.135,.315,.578,.551,.124
1721,DEN,2020-01-28,.471,@,MEM,L 96-104,99.0,.209,.523,.511,.471,.174,107.3,.171,.220,.590,.598,.073
1722,CHI,2019-11-25,.471,,POR,L 94-117,93.5,.233,.453,.496,.471,.151,116.4,.247,.303,.593,.562,.191
1723,CLE,2019-11-12,.471,@,PHI,L 97-98,100.8,.233,.244,.512,.471,.186,101.9,.146,.427,.517,.494,.112
1724,LAC,2020-08-14,.471,,OKC,W 107-103 (OT),95.2,.459,.435,.524,.471,.318,91.7,.208,.415,.445,.425,.123
1725,CLE,2019-11-14,.471,,MIA,L 97-108,98.9,.247,.376,.515,.471,.200,110.1,.139,.380,.644,.620,.127
1726,DET,2019-10-24,.471,,ATL,L 100-117,103.3,.259,.435,.528,.471,.235,120.9,.244,.360,.614,.576,.209
1727,NOP,2020-01-11,.470,@,BOS,L 105-140,99.5,.180,.450,.486,.470,.110,132.6,.180,.290,.649,.620,.160
1728,PHI,2020-02-06,.470,@,MIL,L 101-112,96.7,.141,.455,.480,.470,.081,107.2,.191,.394,.549,.532,.128
1729,GSW,2019-10-24,.470,,LAC,L 122-141,115.7,.303,.424,.544,.470,.293,133.7,.375,.400,.756,.738,.288
1730,GSW,2020-01-04,.470,,DET,L 104-111,105.3,.390,.256,.541,.470,.329,112.4,.193,.325,.616,.584,.169
1731,ORL,2019-12-11,.469,,LAL,L 87-96,93.5,.210,.321,.492,.469,.136,103.1,.218,.356,.503,.494,.115
1732,IND,2020-03-04,.469,@,MIL,L 100-119,93.8,.113,.278,.491,.469,.093,111.6,.234,.489,.574,.527,.213
1733,OKC,2020-01-31,.469,@,PHO,W 111-107,115.9,.227,.320,.520,.469,.206,111.7,.382,.316,.603,.533,.342
1734,POR,2019-11-08,.469,,BRK,L 115-119,114.4,.258,.309,.532,.469,.247,118.4,.303,.374,.530,.495,.212
1735,LAL,2019-12-25,.469,,LAC,L 106-111,105.3,.219,.469,.504,.469,.167,110.2,.376,.294,.560,.512,.282
1736,MIN,2020-01-02,.468,,GSW,W 99-84,105.4,.179,.453,.483,.468,.105,89.5,.273,.260,.487,.448,.195
1737,GSW,2020-02-25,.468,,SAC,L 94-112,95.8,.304,.354,.525,.468,.253,114.1,.447,.395,.616,.612,.250
1738,LAC,2020-02-13,.468,@,BOS,L 133-141 (2OT),107.6,.336,.318,.527,.468,.273,114.1,.388,.417,.585,.524,.320
1739,MEM,2019-10-25,.468,,CHI,L 102-110,98.0,.213,.309,.496,.468,.149,105.7,.258,.452,.531,.495,.194
1740,NOP,2019-12-20,.468,@,GSW,L 102-106,100.5,.247,.366,.495,.468,.161,104.4,.301,.398,.564,.494,.289
1741,HOU,2019-11-04,.468,@,MEM,W 107-100,103.2,.312,.538,.506,.468,.215,96.5,.223,.266,.484,.441,.181
1742,LAL,2020-08-06,.468,@,HOU,L 97-113,92.5,.468,.247,.522,.468,.325,107.8,.274,.679,.600,.554,.238
1743,ORL,2020-01-16,.467,@,LAC,L 95-122,94.2,.174,.457,.480,.467,.098,121.0,.211,.337,.588,.568,.147
1744,OKC,2019-12-26,.467,,MEM,L 97-110,101.0,.141,.380,.496,.467,.120,114.6,.131,.298,.619,.607,.095
1745,DEN,2019-12-25,.467,,NOP,L 100-112,104.7,.196,.402,.500,.467,.152,117.2,.133,.478,.588,.556,.133
1746,BOS,2020-07-31,.467,@,MIL,L 112-119,107.2,.374,.407,.529,.467,.297,113.9,.405,.488,.601,.542,.333
1747,POR,2019-12-03,.467,@,LAC,L 97-117,97.9,.165,.297,.497,.467,.132,118.1,.266,.362,.557,.548,.149
1748,NYK,2019-10-28,.467,,CHI,W 105-98,111.5,.352,.319,.500,.467,.220,104.1,.247,.412,.520,.476,.200
1749,PHO,2020-02-03,.467,@,BRK,L 97-119,97.5,.200,.189,.495,.467,.144,119.6,.236,.382,.606,.567,.202
1750,HOU,2020-02-02,.467,,NOP,W 117-109,110.2,.210,.486,.510,.467,.181,102.7,.213,.351,.530,.500,.160
1751,ORL,2020-01-24,.467,,BOS,L 98-109,102.3,.211,.411,.498,.467,.156,113.8,.209,.407,.580,.547,.174
1752,CLE,2019-12-03,.467,,DET,L 94-127,98.4,.156,.300,.489,.467,.111,133.0,.117,.372,.642,.638,.074
1753,GSW,2019-11-25,.466,,OKC,L 97-100,102.3,.180,.225,.505,.466,.157,105.5,.129,.376,.557,.535,.106
1754,GSW,2019-11-08,.466,@,MIN,L 119-125 (OT),102.1,.233,.340,.524,.466,.223,107.3,.261,.324,.505,.473,.180
1755,ORL,2020-08-07,.466,@,PHI,L 101-108,104.5,.284,.364,.510,.466,.216,111.7,.355,.312,.502,.452,.258
1756,NYK,2019-11-12,.466,@,CHI,L 102-120,99.5,.352,.364,.502,.466,.227,117.1,.383,.407,.634,.593,.296
1757,HOU,2019-12-14,.466,,DET,L 107-115,101.9,.176,.441,.487,.466,.118,109.5,.272,.402,.558,.511,.228
1758,ORL,2020-08-05,.466,,TOR,L 99-109,97.6,.299,.471,.503,.466,.207,107.4,.385,.423,.598,.564,.269
1759,PHO,2020-03-10,.466,@,POR,L 105-121,106.6,.287,.368,.536,.466,.276,122.8,.191,.393,.627,.601,.157
1760,DEN,2020-03-03,.466,,GSW,L 100-116,105.9,.299,.230,.508,.466,.218,122.9,.268,.500,.633,.622,.171
1761,LAL,2020-02-29,.466,@,MEM,L 88-105,97.8,.138,.402,.477,.466,.080,116.7,.116,.326,.526,.505,.095
1762,CHI,2020-02-20,.466,,CHO,L 93-103,100.1,.218,.356,.488,.466,.138,110.9,.392,.378,.594,.527,.338
1763,GSW,2020-01-08,.466,,MIL,L 98-107,96.7,.230,.437,.511,.466,.195,105.5,.368,.471,.529,.454,.322
1764,MIN,2019-12-23,.466,@,GSW,L 104-113,100.3,.333,.391,.521,.466,.264,109.0,.345,.345,.564,.506,.287
1765,CHO,2019-11-25,.466,@,MIA,L 100-117,102.1,.287,.379,.510,.466,.218,119.4,.364,.403,.655,.604,.312
1766,HOU,2020-08-12,.465,,IND,L 104-108,95.1,.326,.663,.529,.465,.279,98.7,.220,.310,.492,.455,.170
1767,PHI,2020-02-20,.465,,BRK,W 112-104 (OT),107.0,.407,.256,.552,.465,.372,99.4,.275,.333,.455,.402,.216
1768,OKC,2020-01-27,.465,,DAL,L 97-107,101.7,.221,.349,.514,.465,.198,112.2,.091,.515,.520,.510,.061
1769,CHO,2020-01-12,.465,@,PHO,L 92-100,95.6,.209,.407,.490,.465,.140,103.9,.220,.256,.556,.543,.134
1770,CHO,2019-12-31,.465,,BOS,L 92-109,95.2,.186,.395,.494,.465,.140,112.8,.103,.392,.537,.526,.072
1771,HOU,2019-11-13,.465,,LAC,W 102-93,101.7,.314,.488,.521,.465,.256,92.7,.143,.337,.446,.439,.071
1772,ORL,2019-11-02,.465,,DEN,L 87-91,92.9,.128,.337,.479,.465,.081,97.2,.534,.384,.505,.432,.384
1773,WAS,2020-08-05,.465,,PHI,L 98-107,97.9,.282,.247,.513,.465,.224,106.9,.354,.354,.565,.530,.244
1774,DET,2019-12-20,.465,@,BOS,L 93-114,91.3,.224,.365,.498,.465,.165,111.9,.244,.314,.598,.576,.174
1775,TOR,2019-11-11,.465,@,LAC,L 88-98,87.9,.176,.353,.480,.465,.106,97.9,.326,.391,.466,.413,.239
1776,SAS,2019-11-09,.465,,BOS,L 115-135,110.8,.303,.303,.512,.465,.232,130.1,.298,.394,.635,.585,.266
1777,MIL,2020-08-13,.464,@,MEM,L 106-119,96.6,.235,.418,.490,.464,.153,108.5,.256,.367,.594,.572,.178
1778,MIL,2020-02-25,.464,@,TOR,W 108-97,105.0,.429,.500,.541,.464,.357,94.3,.231,.571,.484,.451,.165
1779,MIA,2020-02-20,.464,@,ATL,L 124-129,113.8,.388,.378,.540,.464,.337,118.4,.412,.412,.642,.576,.365
1780,WAS,2020-01-08,.464,@,ORL,L 89-123,86.3,.226,.274,.482,.464,.131,119.3,.391,.310,.603,.552,.310
1781,BRK,2020-01-07,.464,,OKC,L 103-111 (OT),94.5,.163,.378,.490,.464,.122,101.9,.315,.402,.530,.473,.261
1782,HOU,2019-12-16,.464,,SAS,W 109-107,101.6,.276,.439,.496,.464,.184,99.8,.220,.363,.536,.495,.187
1783,LAC,2019-12-09,.464,@,IND,W 110-99,104.6,.278,.330,.505,.464,.206,94.1,.289,.361,.453,.402,.216
1784,CHI,2019-11-18,.464,,MIL,L 101-115,99.0,.144,.351,.490,.464,.113,112.7,.427,.500,.590,.555,.293
1785,BRK,2019-12-19,.464,@,SAS,L 105-118,101.0,.361,.434,.546,.464,.337,113.5,.240,.344,.556,.516,.198
